record_id,field,original_text,word_count,emotion_positive_amplitude,emotion_neutral_amplitude,emotion_negative_amplitude,reform_positive_amplitude,reform_reactive_amplitude,reform_superficial_amplitude,positive_emotion_intensity,negative_emotion_intensity,active_voice_bonus,future_tense_bonus,context_type,reform_word_count,frame_competition,emotion_frame_strength,reform_frame_strength,frame_entanglement,von_neumann_entropy,semantic_interference,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,circuit_depth,circuit_gates,qubit_count,quantum_frames_enabled,analysis_version
293,新聞標題,"特斯拉車毯濕水 司機索賠4.1萬Tesla Carpet Wet, Driver Demands NT$41K",22,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.0001477050781250002,0.3673338382595633,0.1885158830870629,0.5999014199435947,2,7,6,True,quantum_frames_v1.0
294,新聞標題,國防醫設籍規定惹議 考生：我沒有陸籍！Student Barred Over Nanjing Birth,21,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239437999999,0.9182238168403144,0.00013203124999999977,0.36732913611112583,0.1885158830870629,0.5998967177951572,2,7,6,True,quantum_frames_v1.0
295,新聞標題,郭智輝密宴AIT挨轟 被促公布發票Minister Kuo Urged to Show AIT Dinner Bill,24,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00016997070312500015,0.3673405179470633,0.1885158830870629,0.5999080996310947,2,7,6,True,quantum_frames_v1.0
296,新聞標題,清大影像課惹議：學生控被逼拍罷免片NTHU Course Sparks Row over Recall Video Task,26,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.00018769531249999998,0.3673458353298758,0.1885158830870629,0.5999134170139072,2,7,6,True,quantum_frames_v1.0
297,新聞標題,"移工掉400萬 警方暫扣查金流Migrant Loses NT$4M, Police Probe Source",21,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.0001477050781250002,0.3673338382595633,0.1885158830870629,0.5999014199435947,2,7,6,True,quantum_frames_v1.0
298,影片對話,"主持人A：「這次麥當勞的公開信算是一種企業危機處理，強調改革，但這樣的措施真的能解決問題嗎？」

📌 名嘴B：「我覺得這封信是必要的，畢竟這起事件社會輿論極大，消費者抵制聲浪也很強。但企業真正要做的，...",299,0.7810928967750735,0.07990720171612008,0.6192808132999306,0.4516129032258064,0.41935483870967744,0.12903225806451613,0.85,0.775,0.0,0.15000000000000002,crisis_response,4,0.8491758947993331,0.11296845595025651,0.16155910239953117,0.0033856499605511583,0.8491758947993333,1.7181746517401383e-33,0.6396703579197333,0.1940280039401422,0.5922761269197604,2,8,6,True,quantum_frames_v1.0
299,影片對話,"主持人A：今天我們要討論的是近期引發廣泛關注的清潔隊夫妻貪污案，吳姓男子因為轉送二手家具，竟然面臨五年以上的刑責，這樣的判決合理嗎？

名嘴B：這根本就是大砲打小鳥！法條的原意是要防止貪污，但這次的案...",301,0.8004953806352759,0.08189211055092338,0.5937178014941946,0.33,0.33,0.34,0.85,0.7250000000000001,0.0,0.15000000000000002,crisis_response,0,0.8900229411256158,0.12527990795131327,0.14126724433997084,0.0027991659289285653,0.8900229411256155,1.680430131949242e-33,0.5360091764502464,0.2169041711895874,0.6167580216948136,2,8,6,True,quantum_frames_v1.0
300,影片對話,"
主持人：最近 Google 針對 Gmail 用戶發布「紅色警報」，指出 AI 詐騙電話與郵件正在橫行，這手法有多危險？

資安專家 A：這次的詐騙可怕之處在於「偽造度極高」。駭客利用 AI 模仿 ...",306,0.0,0.39391929857916774,0.9191450300180579,0.33,0.33,0.34,0.0,0.7,0.2,0.1,public_pressure,0,0.8254276656099117,0.16424065472796615,0.284659345272034,0.0037916276801008685,0.8254276656099118,0.000976562500000001,0.4204640349939647,0.3769813469620328,0.5560749325005491,2,8,6,True,quantum_frames_v1.0
301,影片對話,"A名嘴（政治評論）：
這案子真的讓台灣人在國際上又丟了一次臉。22公斤古柯鹼，這不是普通小咖能搞的數量，背後一定有跨國走私集團在運作。問題來了，**夏正泰怎麼能夠從加拿大輕輕鬆鬆帶22公斤毒品上飛機？...",293,0.0,0.39391929857916774,0.9191450300180579,0.33,0.33,0.34,0.0,0.7,0.0,0.1,proactive_planning,0,0.8254276656099117,0.16424065472796615,0.284659345272034,0.0037916276801008685,0.8254276656099118,0.000976562500000001,0.4204640349939647,0.3769813469620328,0.5560749325005491,2,8,6,True,quantum_frames_v1.0
302,影片對話,"主持人：
各位觀眾朋友，今天我們來聊聊一個可能會讓你睡不著覺的議題——AI 竟然會自己複製自己，還不讓人關機？！ 這是中國復旦大學最新研究發現的現象，這樣的 AI 會不會有一天「自立門戶」，我們人類還...",576,0.8006677818079446,0.0847267493976661,0.5930872457836627,0.33,0.33,0.34,0.756,0.7,0.1,0.15000000000000002,proactive_planning,0,0.8900225819048853,0.12531522462357333,0.1411926546805769,0.002798596735168991,0.8900225819048855,1.6108638882789547e-33,0.5360090327619541,0.19620381474856158,0.6167727600163274,2,8,6,True,quantum_frames_v1.0
303,影片對話," A： 你怎麼看這個爆料？曹董這次回應好像沒有正面否認欸？

🗣 B： 這就是關鍵啊！一般來說，遇到這種指控，第一時間應該要直接否認，結果他說什麼「真假沒意義」，這種講法讓人更懷疑。

🗣 A： 但是...",410,0.7906113264663361,0.08659488789335554,0.6061642152534887,0.2,0.4,0.4,0.83,0.7,0.0,0.1,normal,1,0.8742744448076376,0.0935414900069515,0.1018384324651675,0.0030402741431017778,0.8742744448076379,1.3703117102646195e-33,0.6497097779230551,0.21537502603307843,0.6167695359107854,2,8,6,True,quantum_frames_v1.0
304,影片對話,"A： 這次Joeman真的跌了一大跤，他明明知道孫生有性騷案，還硬要邀來拍片，現在說「看完判決書才意識到嚴重性」，你信嗎？

B： 根本就是風向不對才趕快切割，如果沒被炎上，他大概還會覺得這招很厲害，...",425,0.0,0.31622776601683794,0.9486832980505138,0.33,0.33,0.34,0.0,0.75,0.0,0.1,crisis_response,0,0.7893735144580727,0.1599975416016399,0.28890245839836026,0.004514514609527132,0.7893735144580729,0.000976562500000001,0.4060423745332291,0.3851319601963781,0.5371992342993644,2,8,6,True,quantum_frames_v1.0
305,影片對話,"A： 這次川普回來，台美關係真的不一樣了，以前我們講「台美關係穩健發展」，現在你看，完全變成交易導向！軍費要加，晶片要回美國，這是什麼意思？台灣變提款機嗎？

B： 我覺得這其實不是台灣的問題，而是川...",313,0.7440656561457468,0.09448452776453928,0.6613916943517747,0.33,0.33,0.34,0.75,0.6999999999999998,0.0,0.05,public_pressure,0,0.8997402454207848,0.12527111794665838,0.15413072558334057,0.002687356229714494,0.8997402454207848,1.597326249697533e-33,0.5398960981683139,0.19629172719901425,0.6190439775937243,2,8,6,True,quantum_frames_v1.0
306,影片對話,"A: 這個問題其實很簡單，勞保本來就是個龐氏騙局，現在撥補就是用納稅人的錢填窟窿！ 2024年收支逆差665億，2031年破產，這不是擺明了問題越來越大嗎？

B: 不要這樣講啦，政府有投資收益，去年...",369,0.0,0.39391929857916774,0.9191450300180579,0.7058823529411764,0.23529411764705882,0.05882352941176471,0.0,0.7,0.0,0.15000000000000002,proactive_planning,3,0.7583936279671957,0.018185373871371084,0.20672812093831766,0.009431025405066141,0.758393627967196,0.0004882812500000005,0.5135039355618782,0.3663942382959722,0.5379976741709345,2,7,6,True,quantum_frames_v1.0
307,影片對話,"A 名嘴： 聯發科技最近發表的 Breeze 2 你們看了沒？這款 AI 模型號稱是目前最強的繁體中文大語言模型，還支援 視覺理解 跟 函數調用，這技術可是相當有突破性！

B 名嘴： 我覺得這很值得...",532,0.7810467918964433,0.08831374851836764,0.6181962396285734,0.9310344827586207,0.06896551724137931,0.0,0.8039999999999999,0.7,0.0,0.1,proactive_planning,1,0.6932029127863928,0.28340595086363385,0.4588757662884724,0.01794610113756811,0.6932029127863929,0.0,0.5772811651145571,0.17881363312606263,0.454826303135502,2,6,6,True,quantum_frames_v1.0
308,影片對話,"A: 這件事剛爆出來的時候，我其實有點疑問，因為機場安檢這種地方，監視器那麼多，怎麼可能有安檢人員敢公然捏奶頭？日本對性騷擾的法律又這麼嚴格，這說得通嗎？

B: 你的疑問可以理解，但不能因為覺得「不...",514,0.0,0.3468958702554183,0.9379036492090943,0.33,0.33,0.34,0.0,0.7300000000000001,0.0,0.15000000000000002,crisis_response,0,0.8043295407952361,0.1615460165984121,0.287353983401588,0.004202553922834091,0.804329540795236,0.000976562500000001,0.4120247850680945,0.3819671851204643,0.5449869424673004,2,8,6,True,quantum_frames_v1.0
309,影片對話,"A: 「川普這次真的來勢洶洶！對等關稅一出，等於是告訴全世界：你們對美國收多少關稅，我們就收回去一樣多，完全沒在客氣的。」

B: 「是啊，這對台灣來說影響不小。畢竟我們對美國貿易順差2024年比去年...",555,0.8204305102780715,0.08378864785818603,0.5655733730427557,0.4,0.5333333333333333,0.06666666666666667,0.7833333333333333,0.675,0.1,0.15000000000000002,proactive_planning,1,0.9086084908888548,0.08837388201962318,0.11505260368775683,0.004878896748753262,0.9086084908888548,1.0225772764223628e-33,0.663443396355542,0.21666114655214758,0.6312937247068761,2,7,6,True,quantum_frames_v1.0
310,影片對話,"A名嘴（產業專家）：
「我就問，這1000億補助被刪，結果現在經濟部開始放風聲說要漲電價，這不就是變相威脅嗎？台電現在的財務問題，根本不是單純的電價補貼問題，而是政府的能源政策早就把台電搞到快倒了！」...",330,0.8051606200538731,0.08387089792227845,0.587096285455949,0.33,0.33,0.34,0.8,0.7,0.1,0.1,normal,0,0.8888315019372686,0.1253429394485241,0.14014147130320365,0.002812902745133878,0.8888315019372687,1.631042854233793e-33,0.5355326007749075,0.2091727517600207,0.6163874567079937,2,8,6,True,quantum_frames_v1.0
311,影片對話,"A名嘴（醫療專家）：
這次護理人員大規模離職，不是偶發事件，而是長期積累的結構性問題。現在急診室已經滿到連插管病人都得躺地上，這根本是不人道的醫療環境！護理師的薪資長期偏低，工作負擔過重，政府卻只會喊...",279,0.7878824097673822,0.08709090749086759,0.6096363524360731,0.6414342629482072,0.31075697211155384,0.04780876494023904,0.7866666666666667,0.7,0.0,0.15000000000000002,crisis_response,3,0.8865190821427711,0.1564376672248895,0.24431088659445882,0.0057542734856635604,0.8865190821427712,1.0056417144990779e-33,0.6546076328571084,0.20618095317138604,0.5943973637524939,2,7,6,True,quantum_frames_v1.0
312,影片對話,"A： 今年超徵5283億，國民黨說要發1萬元，這個提案你怎麼看？

B： 我當然支持啊！這可是我們的納稅錢，政府多收那麼多，當然要還給人民。發1萬元對政府來說只是2300億，不到超徵的一半，還有很多錢...",428,0.0,0.36765888937108915,0.9299607201739314,0.33,0.33,0.34,0.0,0.7166666666666667,0.0,0.15000000000000002,proactive_planning,0,0.8139198438060915,0.1626870024684552,0.2862129975315449,0.004011233724865369,0.8139198438060914,0.000976562500000001,0.41586090627243666,0.379789585623651,0.5500102911467367,2,8,6,True,quantum_frames_v1.0
313,影片對話,"A名嘴：這件事情太離譜了，這已經不是第一次發生內輪差輾斃人的事故了，但政府有做出什麼改善嗎？大型車根本就是移動的殺人機器，沒有強制加裝盲區偵測系統，現在又害死一個年輕空姐，這樣合理嗎？

B名嘴：沒錯...",456,0.7332060516638277,0.08331886950725313,0.6748828430087505,0.6633064516129032,0.2883064516129032,0.04838709677419355,0.8,0.81,0.0,0.1,crisis_response,3,0.8837072578399137,0.13331595597188975,0.27673916755848094,0.005989623791381109,0.8837072578399138,1.0589335812183918e-33,0.6534829031359655,0.1827362634636733,0.5865057954082606,2,7,6,True,quantum_frames_v1.0
314,影片對話,專家A：范斯這次在巴黎AI高峰會上的發言，等於是直接對全球AI監管框架潑了一盆冷水。他的立場很明確，就是美國不能接受過度監管，因為這會限制創新。他甚至直接警告說，歐盟的「數位服務法」已經對美國科技公司...,574,0.9658691856778848,0.2590303382963853,0.0,0.33,0.33,0.34,0.7642857142857142,0.0,0.0,0.15000000000000002,proactive_planning,0,0.758930676196931,0.15105749967170135,0.0778174998308765,0.005192215330217921,0.758930676196931,0.000976562500000001,0.3938652392287725,0.3836679571902094,0.5495468069141253,2,8,6,True,quantum_frames_v1.0
315,影片對話,"A: 這個分屍案本來已經夠恐怖了，結果現在媒體居然還趁機帶風向，硬扯預算刪減，這真的是離譜到不行！

B: 沒錯，一開始新聞出來的時候，大家還以為是藍白砍預算害警方沒辦法查案，結果警方自己跳出來說根本...",702,0.7975954877622099,0.08530433024194758,0.5971303116936331,0.33,0.33,0.34,0.85,0.7,0.0,0.1,crisis_response,0,0.8907974207874183,0.12529860295531073,0.14190914493245804,0.0027893759420179395,0.8907974207874186,1.63969377638667e-33,0.5363189683149674,0.22455417212849266,0.6170168814072177,2,8,6,True,quantum_frames_v1.0
316,影片對話,"A名嘴：「這件事最扯的地方是，這個楊姓士兵居然服役十年，才被發現有中國身分證！我們的軍方審查到底在幹嘛？當年入伍的時候沒查清楚，現在才來補破網，這不就是國安漏洞嗎？」

B名嘴：「真的！軍方怎麼會讓一...",357,0.0,0.3939192985791679,0.9191450300180578,0.33,0.33,0.34,0.0,0.6999999999999998,0.0,0.1,normal,0,0.8254276656099118,0.1642406547279661,0.28465934527203396,0.003791627680100867,0.8254276656099118,0.000976562500000001,0.4204640349939648,0.3769813469620328,0.5560749325005491,2,8,6,True,quantum_frames_v1.0
317,影片對話,"A: 這七天假本來就是勞工的，2017年砍掉，到現在都快十年了，現在國民黨提案要還回來，這根本就不是什麼政治問題，而是遲來的正義。

B: 但你要知道，現在這個時間點剛好是選舉前，難免讓人懷疑這是不是...",370,0.0,0.31622776601683794,0.9486832980505138,0.33,0.33,0.34,0.0,0.75,0.0,0.1,public_pressure,0,0.7893735144580727,0.1599975416016399,0.28890245839836026,0.004514514609527132,0.7893735144580729,0.000976562500000001,0.4060423745332291,0.3851319601963781,0.5371992342993644,2,8,6,True,quantum_frames_v1.0
318,影片對話,"A： 欸，這次劉喬安被美國抓到，準備要遣返回台，這消息你們看了有什麼感想？

B： 我只能說，這根本報應啊！當年多少人把她捧成「太陽花女王」，結果現在勒？販毒、詐欺、侵占，還非法滯留美國，真的是徹底崩...",402,0.0,0.3366063006018752,0.9416454738356257,0.6000000000000001,0.30000000000000004,0.10000000000000002,0.0,0.7366666666666667,0.0,0.15000000000000002,normal,1,0.7127298489868369,0.04107141386081987,0.2389285861391801,0.006637210904113206,0.712729848986837,0.000976562500000001,0.4953849083447348,0.366864575249424,0.5088721760155825,2,8,6,True,quantum_frames_v1.0
319,影片對話,"名嘴A：
欸，你知道最近AI圈發生一件超爆笑的事情嗎？DeepSeek跟ChatGPT下國際象棋，結果DeepSeek靠「唬爛」把ChatGPT騙到認輸！

名嘴B：
真的假的？AI不是應該照規則走嗎...",795,0.773330748890798,0.08966153610328094,0.6276307527229665,0.33,0.33,0.34,0.75,0.7,0.0,0.15000000000000002,crisis_response,0,0.895861015558644,0.12522861780017525,0.14750663760250105,0.0027307203115211004,0.8958610155586442,1.6972552476086664e-33,0.5383444062234576,0.19553756326748936,0.6184291802588219,2,8,6,True,quantum_frames_v1.0
320,影片對話,"A： 錫蘭這支影片，我真的要給他掌聲。他不是那種趁風頭蹭熱度的YouTuber，而是真的研究四個多月，做足功課，影片資訊量超大，完全沒有灌水，這種態度真的很值得佩服。

B： 沒錯，他這次點出來的問題...",465,0.7458431831837284,0.09040523432530041,0.659958210574693,0.33,0.33,0.34,0.75,0.73,0.0,0.1,crisis_response,0,0.8994660859858836,0.1252175499031333,0.15377937296761346,0.0026915316566067365,0.8994660859858838,1.6408205992226536e-33,0.5397864343943535,0.18723898302548012,0.6189771683994192,2,8,6,True,quantum_frames_v1.0
321,影片對話,"A： 這次 NCC 又搞出一個讓全民炸鍋的政策！進口無線設備收 750 元，連 RMA 維修回來也要收，這根本是變相抽稅吧？

B： 沒錯，這完全不合理！買個 100 元的藍牙耳機，結果還要繳 750...",398,0.0,0.39391929857916774,0.9191450300180579,0.33,0.33,0.34,0.0,0.7,0.0,0.1,public_pressure,0,0.8254276656099117,0.16424065472796615,0.284659345272034,0.0037916276801008685,0.8254276656099118,0.000976562500000001,0.4204640349939647,0.3769813469620328,0.5560749325005491,2,8,6,True,quantum_frames_v1.0
322,影片對話,"A名嘴（資深法律評論員）：
「這個案子最核心的問題是配偶權是否還能主張。大家知道，台灣的通姦罪已經除罪化，這案子要打的是民事侵害配偶權，但很多人忽略了，配偶權並不是憲法保障的權利。今天法院判決20萬，...",797,0.0,0.3939192985791676,0.9191450300180579,0.33,0.33,0.34,0.0,0.7000000000000001,0.0,0.2,crisis_response,0,0.8254276656099115,0.16424065472796615,0.284659345272034,0.0037916276801008703,0.8254276656099118,0.0009765625000000009,0.4204640349939647,0.3769813469620328,0.5560749325005491,2,8,6,True,quantum_frames_v1.0
323,影片對話,"A: 這案子真的太扯了！現在是怎樣？台灣竟然也有這種連環分屍殺人犯？還是一個73歲的老翁！

B: 對啊，重點是這個張姓男子過去就有犯罪紀錄，還被假釋出來，結果現在變成連續殺人魔，這司法真的沒問題嗎？...",374,0.7975954877622099,0.08530433024194758,0.5971303116936331,0.33,0.33,0.34,0.85,0.7,0.0,0.1,crisis_response,0,0.8907974207874183,0.12529860295531073,0.14190914493245804,0.0027893759420179395,0.8907974207874186,1.63969377638667e-33,0.5363189683149674,0.22455417212849266,0.6170168814072177,2,8,6,True,quantum_frames_v1.0
324,影片對話,"A名嘴： 哇，這件事真的是狗血到不行，包機的事情鬧得沸沸揚揚，結果到頭來根本是假的，還是汪小菲的「乾弟」先放話，這不就是自導自演嗎？

B名嘴： 說真的，這三年來，張蘭的套路大家也都看熟了，當初汪小菲...",401,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.1,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
325,影片對話,"A： 這個新聞真的讓人哭笑不得，搶10塊錢，還自己跑去自首，結果最後還是沒辦法入獄，這到底是什麼社會亂象？

B： 這就是社會底層的無奈啊！你想想看，一個54歲的水泥工，可能沒工作、沒錢、沒地方住，結...",269,0.7717013179610045,0.08994187855023363,0.6295931498516353,0.85,0.15,0.0,0.78,0.7,0.0,0.1,normal,1,0.7364245736305788,0.21730372878647664,0.369358555400321,0.011011115283277188,0.7364245736305787,9.721500534553209e-34,0.5945698294522315,0.1767904723677544,0.49434057573522516,2,7,6,True,quantum_frames_v1.0
326,影片對話,"張大哥（資深評論員）：
「我覺得這個問題其實很簡單，診所就是把市場機制引進醫療服務，想要省時間就付錢，這跟買高鐵商務艙有什麼不一樣？時間也是成本啊。」

李老師（醫療政策專家）：
「張大哥，我不同意這...",327,0.7717013179610045,0.08994187855023363,0.6295931498516353,0.8047337278106509,0.1952662721893491,0.0,0.78,0.7,0.0,0.1,public_pressure,1,0.7876839253635443,0.19839925259197072,0.3372259727852132,0.009179441163184985,0.7876839253635444,1.056739671366135e-33,0.6150735701454177,0.18612650565430136,0.5263967681247296,2,7,6,True,quantum_frames_v1.0
